trans_id,promotion_type,promotion_id,promotion_code,promotion_name,campaign_period_start,campaign_period_end,promotion_create_date,promotion_update_date,conditions,condition_headline_level_1,condition_headline_level_2,short_description,condition_no,condition_criteria,tier_spending_condition,condition_building,main_reward_type,main_reward_value,main_reward_usage_condition,included_list_category_code,include_list_category_name,included_list_brand_code,include_list_brand_name,include_list_tenant_id,include_list_tenant_name,excluded_list_category_code,exclude_list_category_name,excluded_list_brand_code,exclude_list_brand_name,exclude_list_tenant_id,exclude_list_tenant_name,category_criteria_created_date,category_criteria_updated_date,terms_and_conditions,artwork/key_visual,customer_artwork,headline_level_1,multiple_promotion_eligibility_(extra_flag)
67456e15c669753d7bf6d54f_6746d336896f2591dd6c4545,Mall/VIZ/Platinum,67456e15c669753d7bf6d54f,CMP-24-01046,ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN,2024-12-01 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-11-26 13:43:33.880 +0700,2025-02-20 01:42:14.375 +0700,"•	เงื่อนไขการแจก ONESIAM COINเงื่อนไขการแจก ONESIAM COIN
  o	ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 3,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม 600 ONESIAM COINS จำกัด 300 สิทธิ์ 

•	ต้องเป็นยอดซื้อระหว่างวันที่ 1 ธันวาคม 2567 –  15 ธันวาคม 2567 
• จำกัด 1 สิทธิ์ / ท่าน / เทียร์ / วัน (สมาชิก 1 ท่านสามารถรับได้ทั้ง 2 เทียร์ต่อวัน)

* โปรโมชั่น ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN เฉพาะร้านค้าที่ร่วมรายการในศูนย์การค้า Siam Center, Siam Discovery, Siam Paragon, ICONSIAM และ ICS ที่สั่งซื้อสินค้าใดก็ได้ผ่านบริการ ONESIAM Chat & Shop บน ONESIAM SuperApp
**ยกเว้นการสั่งซื้อสินค้าทั้งหมด 8 ประเภทดังนี้  :  Food and Beverage / Luxury Fashion / High Jewelry / ทองคำ /  Apple /  Department Store ทั้งหมด / การซื้อสินค้า 1 ชิ้นแล้วแยกใบเสร็จมากกว่า 1 ใบ / การซื้อบัตรกำนัล หรือ บัตรเติมเงินของร้านค้าต่างๆ / ใบเสร็จจ่ายมัดจำสินค้าต่างๆ และ การซื้อเพื่อการค้า / ขายส่ง จะไม่สามารถนำมาแลกรับของรางวัลได้ทั้งสิน
*** คำสั่งซื้อที่ต้องการรับโปรโมชั่น จะต้องเป็นคำสั่งซื้อที่เลือกจัดส่ง (Delivery) เท่านั้น ไม่สามารถเลือกรับที่หน้าร้านได้",,,,6746d336896f2591dd6c4545,"•	เงื่อนไขการแจก ONESIAM COINเงื่อนไขการแจก ONESIAM COIN
  o	ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 3,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม 600 ONESIAM COINS จำกัด 300 สิทธิ์ 

•	ต้องเป็นยอดซื้อระหว่างวันที่ 1 ธันวาคม 2567 –  15 ธันวาคม 2567 
• จำกัด 1 สิทธิ์ / ท่าน / เทียร์ / วัน (สมาชิก 1 ท่านสามารถรับได้ทั้ง 2 เทียร์ต่อวัน)

* โปรโมชั่น ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN เฉพาะร้านค้าที่ร่วมรายการในศูนย์การค้า Siam Center, Siam Discovery, Siam Paragon, ICONSIAM และ ICS ที่สั่งซื้อสินค้าใดก็ได้ผ่านบริการ ONESIAM Chat & Shop บน ONESIAM SuperApp
**ยกเว้นการสั่งซื้อสินค้าทั้งหมด 8 ประเภทดังนี้  :  Food and Beverage / Luxury Fashion / High Jewelry / ทองคำ /  Apple /  Department Store ทั้งหมด / การซื้อสินค้า 1 ชิ้นแล้วแยกใบเสร็จมากกว่า 1 ใบ / การซื้อบัตรกำนัล หรือ บัตรเติมเงินของร้านค้าต่างๆ / ใบเสร็จจ่ายมัดจำสินค้าต่างๆ และ การซื้อเพื่อการค้า / ขายส่ง จะไม่สามารถนำมาแลกรับของรางวัลได้ทั้งสิน
*** คำสั่งซื้อที่ต้องการรับโปรโมชั่น จะต้องเป็นคำสั่งซื้อที่เลือกจัดส่ง (Delivery) เท่านั้น ไม่สามารถเลือกรับที่หน้าร้านได้",3000,"SC,SD,SPD,ICON,ICS",VIZ_COINS,600,,,,,,,,,,,,,,,,,,,,TRUE
6734465a896f2591dd410608_673446dcc669753d7bdedb89,GiveAway,6734465a896f2591dd410608,CMP-24-00999,ผู้ที่ได้รับรางวัลบัตรกำนัลโรงแรมลาโค่ เขาใหญ่ - เอ ชาเทรียม คอลเลคชั่น จากแคมเปญยิ่งโอน ยิ่งคุ้ม ของ CardX,2024-11-15 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-11-13 13:25:30.037 +0700,2025-02-20 01:42:13.927 +0700,ผู้ที่ได้รับรางวัลบัตรกำนัลโรงแรมลาโค่ เขาใหญ่ - เอ ชาเทรียม คอลเลคชั่น ประจำเดือนตุลาคม 2567 จากแคมเปญยิ่งโอน ยิ่งคุ้ม ของ CardX,,,,673446dcc669753d7bdedb89,ผู้ที่ได้รับรางวัลบัตรกำนัลโรงแรมลาโค่ เขาใหญ่ - เอ ชาเทรียม คอลเลคชั่น ประจำเดือนตุลาคม 2567 จากแคมเปญยิ่งโอน ยิ่งคุ้ม ของ CardX,,SD,VOUCHER_CODE,4290,,,,,,,,,,,,,,,,,,,,FALSE
67234232c669753d7b21af3a_672cf2c7896f2591ddf4238e,Mall/VIZ/Platinum,67234232c669753d7b21af3a,CMP-24-00971,SD_Fashion Inspiration_Black Weekend (ช้อป Club21)_28 Nov' - 15 Dec' 2024 ,2024-11-28 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-10-31 15:39:14.979 +0700,2025-03-04 22:30:13.667 +0700,"SD_Fashion Inspiration_ช้อป Club21 ผ่านบัตรกสิกรไทย 7,000.-ขึ้นไป รับบัตร GC 100.- (ใช้ขั้นต่ำ 1,000.- ที่ Club21 SD เท่านั้น) ",,,,672cf2c7896f2591ddf4238e,"SD_Fashion Inspiration_ช้อป Club21 ผ่านบัตรกสิกรไทย 7,000.-ขึ้นไป รับบัตร GC 100.- (ใช้ขั้นต่ำ 1,000.- ที่ Club21 SD เท่านั้น) ",7000,,PHYSICAL_GIFT_CARD,,,,,,,,,,,,,,,,,,,,,FALSE
6687713f01a7034118cd0644_6687713f01a7034118cd0646,Brand,6687713f01a7034118cd0644,CMP-24-00454,(Gift Card) Louis Vuitton_High Jew,2024-07-05 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-07-05 11:06:23.305 +0700,2025-02-20 01:42:08.846 +0700,"ช้อปทุก 1,000,000 บาท รับ Siam Gift Card
10,000 บาท จำนวน 8 รางวัล (รับสูงสุดไม่เกิน 50,000 บาท ต่อท่าน)
โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 20,000.- บาท ขึ้นไป
กับร้านที่รับ Siam Gift Card ในสยามพารากอน สยาม เซ็นเตอร์ และสยามดิสคัฟเวอรี่เท่านั้น
Siam Gift Card หมดอายุวันที่ 31 กรกฎาคม 2567",,,,6687713f01a7034118cd0646,"ช้อปทุก 1,000,000 บาท รับ Siam Gift Card
10,000 บาท จำนวน 8 รางวัล (รับสูงสุดไม่เกิน 50,000 บาท ต่อท่าน)
โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 20,000.- บาท ขึ้นไป
กับร้านที่รับ Siam Gift Card ในสยามพารากอน สยาม เซ็นเตอร์ และสยามดิสคัฟเวอรี่เท่านั้น
Siam Gift Card หมดอายุวันที่ 31 กรกฎาคม 2567",1000000,SPD,VOUCHER_CODE,10000,,,,,,,,,,,,,,,,,,,,FALSE
67456e15c669753d7bf6d54f_67456e15c669753d7bf6d55a,Mall/VIZ/Platinum,67456e15c669753d7bf6d54f,CMP-24-01046,ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN,2024-12-01 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-11-26 13:43:33.880 +0700,2025-02-20 01:42:14.375 +0700,"Tier 4 : ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 10,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม 3,000 ONESIAM COINS จำกัด 30 สิทธิ์ ตลอดรายการ

* สงวนสิทธิ์การรับ ONESIAM COIN 1 สิทธิ์ / สมาชิก / Tier / ใบเสร็จ , จำกัดรวมสูงสุด 4 สิทธิ์ต่อสมาชิก ตลอดรายการ (นับจากเวลาของคำสั่งซื้อที่ทำรายการสำเร็จตามลำดับ) 

**โปรโมชั่น ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN เฉพาะร้านค้าที่ร่วมรายการในศูนย์การค้า Siam Center, Siam Discovery, Siam Paragon, ICONSIAM และ ICS ที่สั่งซื้อสินค้าใดก็ได้ผ่านบริการ ONESIAM Chat & Shop บน ONESIAM SuperApp ยกเว้นสินค้าประเภท Food and Beverage และ สินค้าประเภท Luxury Fashion, High Jewelry และ โซน Department Store ทั้งหมด",,,,67456e15c669753d7bf6d55a,"Tier 4 : ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 10,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม 3,000 ONESIAM COINS จำกัด 30 สิทธิ์ ตลอดรายการ

* สงวนสิทธิ์การรับ ONESIAM COIN 1 สิทธิ์ / สมาชิก / Tier / ใบเสร็จ , จำกัดรวมสูงสุด 4 สิทธิ์ต่อสมาชิก ตลอดรายการ (นับจากเวลาของคำสั่งซื้อที่ทำรายการสำเร็จตามลำดับ) 

**โปรโมชั่น ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN เฉพาะร้านค้าที่ร่วมรายการในศูนย์การค้า Siam Center, Siam Discovery, Siam Paragon, ICONSIAM และ ICS ที่สั่งซื้อสินค้าใดก็ได้ผ่านบริการ ONESIAM Chat & Shop บน ONESIAM SuperApp ยกเว้นสินค้าประเภท Food and Beverage และ สินค้าประเภท Luxury Fashion, High Jewelry และ โซน Department Store ทั้งหมด",10000,,VIZ_COINS,,,,,,,,,,,,,,,,,,,,,FALSE
67456e15c669753d7bf6d54f_67456e15c669753d7bf6d557,Mall/VIZ/Platinum,67456e15c669753d7bf6d54f,CMP-24-01046,ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN,2024-12-01 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-11-26 13:43:33.880 +0700,2025-02-20 01:42:14.375 +0700,"Tier 3 : ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 5,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม 1,000 ONESIAM COINS จำกัด 150 สิทธิ์ ตลอดรายการ

* สงวนสิทธิ์การรับ ONESIAM COIN 1 สิทธิ์ / สมาชิก / Tier / ใบเสร็จ , จำกัดรวมสูงสุด 4 สิทธิ์ต่อสมาชิก ตลอดรายการ (นับจากเวลาของคำสั่งซื้อที่ทำรายการสำเร็จตามลำดับ) 

**โปรโมชั่น ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN เฉพาะร้านค้าที่ร่วมรายการในศูนย์การค้า Siam Center, Siam Discovery, Siam Paragon, ICONSIAM และ ICS ที่สั่งซื้อสินค้าใดก็ได้ผ่านบริการ ONESIAM Chat & Shop บน ONESIAM SuperApp ยกเว้นสินค้าประเภท Food and Beverage และ สินค้าประเภท Luxury Fashion, High Jewelry และ โซน Department Store ทั้งหมด",,,,67456e15c669753d7bf6d557,"Tier 3 : ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 5,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม 1,000 ONESIAM COINS จำกัด 150 สิทธิ์ ตลอดรายการ

* สงวนสิทธิ์การรับ ONESIAM COIN 1 สิทธิ์ / สมาชิก / Tier / ใบเสร็จ , จำกัดรวมสูงสุด 4 สิทธิ์ต่อสมาชิก ตลอดรายการ (นับจากเวลาของคำสั่งซื้อที่ทำรายการสำเร็จตามลำดับ) 

**โปรโมชั่น ONESIAM CHAT & SHOP GET EXTRA ONESIAM COIN เฉพาะร้านค้าที่ร่วมรายการในศูนย์การค้า Siam Center, Siam Discovery, Siam Paragon, ICONSIAM และ ICS ที่สั่งซื้อสินค้าใดก็ได้ผ่านบริการ ONESIAM Chat & Shop บน ONESIAM SuperApp ยกเว้นสินค้าประเภท Food and Beverage และ สินค้าประเภท Luxury Fashion, High Jewelry และ โซน Department Store ทั้งหมด",5000,,VIZ_COINS,,,,,,,,,,,,,,,,,,,,,FALSE
673461bc896f2591dd44bbfa_6759750d896f2591ddaea80a,Mall/VIZ/Platinum,673461bc896f2591dd44bbfa,CMP-24-01005,SPD_WEEKEND SPECIAL#1 (13-15 Dec'24),2024-12-13 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-11-13 15:22:20.266 +0700,2025-02-20 01:42:13.983 +0700,"SPD_ช้อป 25,000.- ขึ้นไป หรือช้อปผ่านบัตรเครดิต SCB CARDX 20,000.- รับ SIAM GIFT CARD 1,000 บาท",,,,6759750d896f2591ddaea80a,"SPD_ช้อป 25,000.- ขึ้นไป หรือช้อปผ่านบัตรเครดิต SCB CARDX 20,000.- รับ SIAM GIFT CARD 1,000 บาท",20000,SPD,PHYSICAL_GIFT_CARD,1000,,,,,,,,,,,,,,,,,,,,FALSE
6687706d01a7034118cd034d_6687706d01a7034118cd0351,Brand,6687706d01a7034118cd034d,CMP-24-00453,(Gift Card) Louis Vuitton_Others,2024-07-05 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-07-05 11:02:53.963 +0700,2025-02-20 01:42:08.836 +0700,"Other Items
Tier 1: ช้อปครบ 1,000,000 บาท รับ Siam Gift Card 20,000 บาท จำนวน 2 รางวัล
โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 40,000.- บาท ขึ้นไป กับร้านที่รับ Siam Gift Card ในสยามพารากอน สยาม เซ็นเตอร์ และสยามดิสคัฟเวอรี่เท่านั้น
จำกัดรับ 1 สิทธิ์/ 1 ท่าน/ 1 ใบเสร็จ
Tier 2: ช้อปครบ 5,000,000 บาท รับ Siam Gift Card 30,000 บาท จำนวน 1 รางวัล
โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 60,000.- บาท ขึ้นไป กับร้านที่รับ Siam Gift Card ในสยามพารากอน สยาม เซ็นเตอร์ และสยามดิสคัฟเวอรี่เท่านั้น
จำกัดรับ 1 สิทธิ์/ 1 ท่าน/ 1 ใบเสร็จ
Siam Gift Card หมดอายุวันที่ 31 กรกฎาคม 2567",,,,6687706d01a7034118cd0351,"Other Items
Tier 1: ช้อปครบ 1,000,000 บาท รับ Siam Gift Card 20,000 บาท จำนวน 2 รางวัล
โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 40,000.- บาท ขึ้นไป กับร้านที่รับ Siam Gift Card ในสยามพารากอน สยาม เซ็นเตอร์ และสยามดิสคัฟเวอรี่เท่านั้น
จำกัดรับ 1 สิทธิ์/ 1 ท่าน/ 1 ใบเสร็จ
Tier 2: ช้อปครบ 5,000,000 บาท รับ Siam Gift Card 30,000 บาท จำนวน 1 รางวัล
โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 60,000.- บาท ขึ้นไป กับร้านที่รับ Siam Gift Card ในสยามพารากอน สยาม เซ็นเตอร์ และสยามดิสคัฟเวอรี่เท่านั้น
จำกัดรับ 1 สิทธิ์/ 1 ท่าน/ 1 ใบเสร็จ
Siam Gift Card หมดอายุวันที่ 31 กรกฎาคม 2567",5000000,SPD,VOUCHER_CODE,30000,,,,,,,,,,,,,,,,,,,,FALSE
67234232c669753d7b21af3a_672de8e1c669753d7b9b8175,Mall/VIZ/Platinum,67234232c669753d7b21af3a,CMP-24-00971,SD_Fashion Inspiration_Black Weekend (ช้อป Club21)_28 Nov' - 15 Dec' 2024 ,2024-11-28 00:00:00.000 +0700,2024-12-15 23:59:59.999 +0700,2024-10-31 15:39:14.979 +0700,2025-03-04 22:30:13.667 +0700,"SD_Fashion Inspiration_Black Weekend ช้อป Club21 ผ่านบัตรกสิกรไทย 7,000.-ขึ้นไป รับบัตร GC 100.- (ใช้ขั้นต่ำ 1,000.- ที่ Club21 SD เท่านั้น) ",,,,672de8e1c669753d7b9b8175,"SD_Fashion Inspiration_Black Weekend ช้อป Club21 ผ่านบัตรกสิกรไทย 7,000.-ขึ้นไป รับบัตร GC 100.- (ใช้ขั้นต่ำ 1,000.- ที่ Club21 SD เท่านั้น) ",7000,,PHYSICAL_GIFT_CARD,,,,,,,,,,,,,,,,,,,,,FALSE
6752b6f9896f2591dd4c4129_6752b77fc669753d7bf21f8c,GiveAway,6752b6f9896f2591dd4c4129,CMP-24-01096,[Commu SPD] Nintendo Authorized Store by SYNNEX,2024-12-09 00:00:00.000 +0700,2024-12-13 23:59:59.999 +0700,2024-12-06 15:34:01.807 +0700,2025-02-20 01:42:14.836 +0700,"1. นำบัตรประชาชนมาแสดง โดยให้ตรงกับรายชื่อและข้อมูลผู้โชคดีที่แจ้งไว้กับเพจสยามพารากอน
2. ผู้โชคดีต้องมารับด้วยตนเองเท่านั้น
3. รางวัลละ 1 ตัว
4. มารับได้ตั้งแต่วันที่ 9 ธ.ค. 67 - 13 ธ.ค. 67 เวลา 11.00 - 20.00 น.
5. รับที่ Information Counter ชั้น G ฝั่ง North หน้าร้าน Tasty Congee & Noodle Wantun สยามพารากอน เท่านั้น",,,,6752b77fc669753d7bf21f8c,"1. นำบัตรประชาชนมาแสดง โดยให้ตรงกับรายชื่อและข้อมูลผู้โชคดีที่แจ้งไว้กับเพจสยามพารากอน
2. ผู้โชคดีต้องมารับด้วยตนเองเท่านั้น
3. รางวัลละ 1 ตัว
4. มารับได้ตั้งแต่วันที่ 9 ธ.ค. 67 - 13 ธ.ค. 67 เวลา 11.00 - 20.00 น.
5. รับที่ Information Counter ชั้น G ฝั่ง North หน้าร้าน Tasty Congee & Noodle Wantun สยามพารากอน เท่านั้น",,SPD,PHYSICAL_GIFT,0,,,,,,,,,,,,,,,,,,,,FALSE
67458bb0c669753d7bfb7d69_6748533f896f2591dd899058,Bank,67458bb0c669753d7bfb7d69,CMP-24-01049,SPD_19th Anniversary Credit Cards Privileges,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-26 15:49:52.235 +0700,2025-02-20 01:42:14.403 +0700,"SCB CARDX_รับเครดิตเงินคืน 2,900 บาทเมื่อช้อป 20,000.-/สลิป และแลก 10,000 คะแนน - รับเครดิตเงินคืน 7,250 บาทเมื่อช้อป 50,000.-/สลิป และแลก 25,000 คะแนน - รับเครดิตเงินคืน 14,500 บาทเมื่อช้อป 100,000.-/สลิป และแลก 50,000 คะแนน  ",,,,6748533f896f2591dd899058,"SCB CARDX_รับเครดิตเงินคืน 2,900 บาทเมื่อช้อป 20,000.-/สลิป และแลก 10,000 คะแนน - รับเครดิตเงินคืน 7,250 บาทเมื่อช้อป 50,000.-/สลิป และแลก 25,000 คะแนน - รับเครดิตเงินคืน 14,500 บาทเมื่อช้อป 100,000.-/สลิป และแลก 50,000 คะแนน  ",50000,SPD,BANK_PARTNER,7250,,,,,,,,,,,,,,,,,,,,TRUE
67458bb0c669753d7bfb7d69_67459005896f2591dd5e306c,Bank,67458bb0c669753d7bfb7d69,CMP-24-01049,SPD_19th Anniversary Credit Cards Privileges,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-26 15:49:52.235 +0700,2025-02-20 01:42:14.403 +0700,KBANK_รับเพิ่ม บัตรจอดรถสยามพารากอนฟรี 1 ปี,,,,67459005896f2591dd5e306c,KBANK_รับเพิ่ม บัตรจอดรถสยามพารากอนฟรี 1 ปี,390000,SPD,PHYSICAL_GIFT,36000,,,,,,,,,,,,,,,,,,,,TRUE
673107fd896f2591dd26d32a_67310cb6896f2591dd26ebb1,Mall/VIZ/Platinum,673107fd896f2591dd26d32a,CMP-24-00987,SC_DOUBLE HUNDRED_13 Nov - 10 Dec 2024 ,2024-11-13 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-11 02:22:37.454 +0700,2025-02-20 01:42:13.813 +0700,"SC_DOUBLE HUNDRED_ช้อป 4,000.-ขึ้นไป/ใบเสร็จ รับ E- Cash Coupon 400.- ",,,,67310cb6896f2591dd26ebb1,"SC_DOUBLE HUNDRED_ช้อป 4,000.-ขึ้นไป/ใบเสร็จ รับ E- Cash Coupon 400.- ",4000,SC,E_VOUCHER,400,,,,,,,,,,,,,,,,,,,,TRUE
6736c88d896f2591dd577bd3_6736fb9e896f2591dd5dba7a,Mall/VIZ/Platinum,6736c88d896f2591dd577bd3,CMP-24-01021,SPD_19th Anniversary Surprise Deals!,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-15 11:05:33.407 +0700,2025-03-04 22:30:14.028 +0700,"SPD_ช้อปครบ 1,900.- รับคูปอง Dining 1 แถม 1 ",,,,6736fb9e896f2591dd5dba7a,"SPD_ช้อปครบ 1,900.- รับคูปอง Dining 1 แถม 1 ",1900,SPD,VOUCHER_CODE,0,,,,,,,,,,,,,,,,,,,,FALSE
67458bb0c669753d7bfb7d69_67459005896f2591dd5e3066,Bank,67458bb0c669753d7bfb7d69,CMP-24-01049,SPD_19th Anniversary Credit Cards Privileges,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-26 15:49:52.235 +0700,2025-02-20 01:42:14.403 +0700,"KBANK_รับ 290 ONESIAM Coins เมื่อช้อปสะสมผ่านบัตรฯ 19,000 บาทขึ้นไปต่อวัน",,,,67459005896f2591dd5e3066,"KBANK_รับ 290 ONESIAM Coins เมื่อช้อปสะสมผ่านบัตรฯ 19,000 บาทขึ้นไปต่อวัน",19000,SPD,VIZ_COINS,290,,,,,,,,,,,,,,,,,,,,TRUE
6736c88d896f2591dd577bd3_6736fb9e896f2591dd5dba77,Mall/VIZ/Platinum,6736c88d896f2591dd577bd3,CMP-24-01021,SPD_19th Anniversary Surprise Deals!,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-15 11:05:33.407 +0700,2025-03-04 22:30:14.028 +0700,"SPD_ช้อปครบ 190,000.- จากร้านร้านค้าแฟชั่นลักชัวรี่ รับ Siam Gift Card 6,900.- + Cash Coupon (SPR) 1,000.-",,,,6736fb9e896f2591dd5dba77,"SPD_ช้อปครบ 190,000.- จากร้านร้านค้าแฟชั่นลักชัวรี่ รับ Siam Gift Card 6,900.- + Cash Coupon (SPR) 1,000.-",190000,SPD,PHYSICAL_GIFT_CARD,6900,,,,,,,,,,,,,,,,,,,,FALSE
67458bb0c669753d7bfb7d69_67485f22c669753d7b2c7feb,Bank,67458bb0c669753d7bfb7d69,CMP-24-01049,SPD_19th Anniversary Credit Cards Privileges,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-26 15:49:52.235 +0700,2025-02-20 01:42:14.403 +0700,"KCC_รับเครดิตเงินคืน 299.- เมื่อช้อป 19,000.-/สลิป - รับเครดิตเงินคืน 3,499.- เมื่อช้อป 190,000.-/สลิป ",,,,67485f22c669753d7b2c7feb,"KCC_รับเครดิตเงินคืน 299.- เมื่อช้อป 19,000.-/สลิป - รับเครดิตเงินคืน 3,499.- เมื่อช้อป 190,000.-/สลิป ",19000,SPD,BANK_PARTNER,299,,,,,,,,,,,,,,,,,,,,TRUE
6736c88d896f2591dd577bd3_6736fb9e896f2591dd5dba74,Mall/VIZ/Platinum,6736c88d896f2591dd577bd3,CMP-24-01021,SPD_19th Anniversary Surprise Deals!,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-15 11:05:33.407 +0700,2025-03-04 22:30:14.028 +0700,"SPD_ช้อปครบ 19,000.- รับ Siam Gift Card 900.- + Cash Coupon (SPR) 300.-  ",,,,6736fb9e896f2591dd5dba74,"SPD_ช้อปครบ 19,000.- รับ Siam Gift Card 900.- + Cash Coupon (SPR) 300.-  ",19000,SPD,PHYSICAL_GIFT_CARD,900,,,,,,,,,,,,,,,,,,,,FALSE
673107fd896f2591dd26d32a_67310cb6896f2591dd26ebae,Mall/VIZ/Platinum,673107fd896f2591dd26d32a,CMP-24-00987,SC_DOUBLE HUNDRED_13 Nov - 10 Dec 2024 ,2024-11-13 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-11 02:22:37.454 +0700,2025-02-20 01:42:13.813 +0700,"SC_DOUBLE HUNDRED_ช้อป 1,000.-ขึ้นไป/ใบเสร็จ รับ E- Cash Coupon 200.- ",,,,67310cb6896f2591dd26ebae,"SC_DOUBLE HUNDRED_ช้อป 1,000.-ขึ้นไป/ใบเสร็จ รับ E- Cash Coupon 200.- ",1000,SC,E_VOUCHER,200,,,,,,,,,,,,,,,,,,,,TRUE
67458bb0c669753d7bfb7d69_6748533f896f2591dd899056,Bank,67458bb0c669753d7bfb7d69,CMP-24-01049,SPD_19th Anniversary Credit Cards Privileges,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-26 15:49:52.235 +0700,2025-02-20 01:42:14.403 +0700,"SCB CARDX_รับเครดิตเงินคืน 2,900 บาทเมื่อช้อป 20,000.-/สลิป และแลก 10,000 คะแนน - รับเครดิตเงินคืน 7,250 บาทเมื่อช้อป 50,000.-/สลิป และแลก 25,000 คะแนน - รับเครดิตเงินคืน 14,500 บาทเมื่อช้อป 100,000.-/สลิป และแลก 50,000 คะแนน  ",,,,6748533f896f2591dd899056,"SCB CARDX_รับเครดิตเงินคืน 2,900 บาทเมื่อช้อป 20,000.-/สลิป และแลก 10,000 คะแนน - รับเครดิตเงินคืน 7,250 บาทเมื่อช้อป 50,000.-/สลิป และแลก 25,000 คะแนน - รับเครดิตเงินคืน 14,500 บาทเมื่อช้อป 100,000.-/สลิป และแลก 50,000 คะแนน  ",20000,SPD,BANK_PARTNER,2900,,,,,,,,,,,,,,,,,,,,TRUE
67458bb0c669753d7bfb7d69_67485f22c669753d7b2c7ffd,Bank,67458bb0c669753d7bfb7d69,CMP-24-01049,SPD_19th Anniversary Credit Cards Privileges,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-26 15:49:52.235 +0700,2025-02-20 01:42:14.403 +0700,"UOB_รับบัตรจอดรถ Siam Car Park 1 ปี เมื่อช้อป 190,000.-/สลิป",,,,67485f22c669753d7b2c7ffd,"UOB_รับบัตรจอดรถ Siam Car Park 1 ปี เมื่อช้อป 190,000.-/สลิป",190000,SPD,BANK_PARTNER,36000,,,,,,,,,,,,,,,,,,,,TRUE
67458bb0c669753d7bfb7d69_67485f22c669753d7b2c7ffa,Bank,67458bb0c669753d7bfb7d69,CMP-24-01049,SPD_19th Anniversary Credit Cards Privileges,2024-12-02 00:00:00.000 +0700,2024-12-10 23:59:59.999 +0700,2024-11-26 15:49:52.235 +0700,2025-02-20 01:42:14.403 +0700,"UOB_รับเครดิตเงินคืน 9,000 บาทเมื่อช้อป 190,000.-/สลิป",,,,67485f22c669753d7b2c7ffa,"UOB_รับเครดิตเงินคืน 9,000 บาทเมื่อช้อป 190,000.-/สลิป",190000,SPD,BANK_PARTNER,9000,,,,,,,,,,,,,,,,,,,,TRUE
